filename,number_transits,scorer,half,experiment,fishID,largeMalePosition,prePost,latency_plant,latency_right_screen,latency_left_screen,center,left screen,left side,plant,right screen,right side,latency_plant,latency_right_screen,latency_left_screen
mc_post_fid36_p3_KUE_largeMale_right_bethany_LS.csv,88,KUE,p3,mc,fid36,right,post,0.518,4.26,88.61,52.606,16.282,29.891,70.194,73.109,57.4,0.518,4.26,88.61
mc_post_fid36_p3_lacy_largeMale_right_bethany_LS.csv,61,lacy,p3,mc,fid36,right,post,14.503,4.525,89.043,56.383,17.649,30.702,56.024,72.344,66.647,14.503,4.525,89.043
mc_post_fid37_p1_JEW_largeMale_none_bianca_LL.csv,12,JEW,p1,mc,fid37,none,post,1.841,48.354,61.969,2.405,228.161,16.019,16.012,3.208,22.484,1.841,48.354,61.969
mc_post_fid37_p1_KALARIA_largeMale_none_bianca_LL.csv,11,KALARIA,p1,mc,fid37,none,post,6.795,48.165,61.249,2.402,228.655,15.479,11.475,4.541,20.557,6.795,48.165,61.249
mc_post_fid37_p1_KAR300TI_largeMale_none_bianca_LL.csv,28,KAR300TI,p1,mc,fid37,none,post,0.521,47.867,31.381,5.94,226.682,17.254,14.718,3.601,21.258,0.521,47.867,31.381
mc_post_fid37_p1_KUE_largeMale_none_bianca_LL.csv,20,KUE,p1,mc,fid37,none,post,0.618,43.697,33.186,4.804,230.124,12.81,15.221,5.336,20.925,0.618,43.697,33.186
mc_post_fid37_p1_lacy_largeMale_none_bianca_LL.csv,15,lacy,p1,mc,fid37,none,post,0.784,44.032,32.818,2.136,231.355,12.808,16.82,5.601,20.295,0.784,44.032,32.818
mc_post_fid37_p2_JEW_largeMale_right_bianca_LL.csv,11,JEW,p2,mc,fid37,right,post,148.348,151.482,0.023,4.706,143.687,9.842,2.068,128.566,11.108,148.348,151.482,0.023
mc_post_fid37_p2_KALARIA_largeMale_right_bianca_LL.csv,15,KALARIA,p2,mc,fid37,right,post,148.26,155.198,0.375,4.808,142.813,9.608,2.138,124.245,16.013,148.26,155.198,0.375
mc_post_fid37_p2_KAR300TI_largeMale_right_bianca_LL.csv,33,KAR300TI,p2,mc,fid37,right,post,0,150.359,0.242,6.905,131.71,20.711,0,129.314,10.883,300,150.359,0.242
mc_post_fid37_p2_KUE_largeMale_right_bianca_LL.csv,11,KUE,p2,mc,fid37,right,post,0,154.835,0.023,6.173,144.5,9.341,0,126.348,13.449,300,154.835,0.023
mc_post_fid37_p2_lacy_largeMale_right_bianca_LL.csv,11,lacy,p2,mc,fid37,right,post,0,152.195,0.779,6.13,143.742,9.985,0,129.932,9.217,300,152.195,0.779
mc_post_fid37_p3_JEW_largeMale_left_bianca_LL.csv,1,JEW,p3,mc,fid37,left,post,0,0.023,0,0,0,0,0,299.977,0,300,0.023,300
mc_post_fid37_p3_KALARIA_largeMale_left_bianca_LL.csv,1,KALARIA,p3,mc,fid37,left,post,0,0.145,0,0,0,0,0,299.855,0,300,0.145,300
mc_post_fid37_p3_KAR300TI_largeMale_left_bianca_LL.csv,9,KAR300TI,p3,mc,fid37,left,post,0,0.023,0,0,0,0,0,294.861,4.875,300,0.023,300
mc_post_fid37_p3_KUE_largeMale_left_bianca_LL.csv,1,KUE,p3,mc,fid37,left,post,0,0.099,0,0,0,0,0,299.868,0,300,0.099,300
mc_post_fid37_p3_lacy_largeMale_left_bianca_LL.csv,1,lacy,p3,mc,fid37,left,post,0,0,0,0,0,0,0,299.778,0,300,0,300
mc_post_fid38_p1_JEW_largeMale_none_audrey_FF.csv,25,JEW,p1,mc,fid38,none,post,0.343,29.273,11.523,11.009,45.645,22.19,21.327,186.513,12.973,0.343,29.273,11.523
mc_post_fid38_p1_KALARIA_largeMale_none_audrey_FF.csv,28,KALARIA,p1,mc,fid38,none,post,4.558,28.853,11.232,9.346,44.048,25.365,18.683,184.07,13.876,4.558,28.853,11.232
mc_post_fid38_p1_KAR300TI_largeMale_none_audrey_FF.csv,60,KAR300TI,p1,mc,fid38,none,post,0.788,29.416,10.931,20.226,38.701,24.862,18.352,163.412,33.104,0.788,29.416,10.931
mc_post_fid38_p1_KUE_largeMale_none_audrey_FF.csv,34,KUE,p1,mc,fid38,none,post,0.791,28.815,10.934,13.508,43.176,25.593,19.485,183.173,14.274,0.791,28.815,10.934
mc_post_fid38_p1_lacy_largeMale_none_audrey_FF.csv,34,lacy,p1,mc,fid38,none,post,0.254,28.817,10.932,11.121,45.038,24.201,21.082,176.011,22.056,0.254,28.817,10.932
mc_post_fid38_p2_JEW_largeMale_left_audrey_FF.csv,1,JEW,p2,mc,fid38,left,post,0,0.34,0,0,0,0,0,299.66,0,300,0.34,300
mc_post_fid38_p2_KALARIA_largeMale_left_audrey_FF.csv,1,KALARIA,p2,mc,fid38,left,post,0,0.355,0,0,0,0,0,299.645,0,300,0.355,300
mc_post_fid38_p2_KAR300TI_largeMale_left_audrey_FF.csv,27,KAR300TI,p2,mc,fid38,left,post,0,0.023,0,0,0,0,0,292.818,6.912,300,0.023,300
mc_post_fid38_p2_KUE_largeMale_left_audrey_FF.csv,1,KUE,p2,mc,fid38,left,post,0,0.058,0,0,0,0,0,299.942,0,300,0.058,300
mc_post_fid38_p2_lacy_largeMale_left_audrey_FF.csv,1,lacy,p2,mc,fid38,left,post,0,0.023,0,0,0,0,0,299.691,0,300,0.023,300
mc_post_fid38_p3_Rotholz_largeMale_right_audrey_FF.csv,2,Rotholz,p3,mc,fid38,right,post,0,4.668,0,0,0,0,0,295.181,1.201,300,4.668,300
mc_post_fid38_p3_SANCHEZ_largeMale_right_audrey_FF.csv,5,SANCHEZ,p3,mc,fid38,right,post,0,4.347,1.076,0.667,0,0.835,0,295.597,1.769,300,4.347,1.076
mc_post_fid38_p3_VASQUEZ_largeMale_right_audrey_FF.csv,4,VASQUEZ,p3,mc,fid38,right,post,0,4.102,0,1.201,0,0.734,0,295.161,1.802,300,4.102,300
mc_post_fid38_p3_Waindim_largeMale_right_audrey_FF.csv,4,Waindim,p3,mc,fid38,right,post,0,4.135,0,1.603,0,0.799,0,295.865,1.334,300,4.135,300
mc_post_fid4_p1_ADAMS_largeMale_none_beyonce_FF.csv,41,ADAMS,p1,mc,fid4,none,post,58.698,84.858,25.865,15.383,40.308,62.73,23.655,104.111,53.742,58.698,84.858,25.865
mc_post_fid4_p1_BALLARD_largeMale_none_beyonce_FF.csv,37,BALLARD,p1,mc,fid4,none,post,58.598,84.495,25.231,18.236,46.715,56.852,20.553,109.169,48.414,58.598,84.495,25.231
mc_post_fid4_p1_BAO_largeMale_none_beyonce_FF.csv,48,BAO,p1,mc,fid4,none,post,58.567,84.861,25.467,17.744,40.574,61.668,22.691,103.238,53.713,58.567,84.861,25.467
mc_post_fid4_p1_cornish_largeMale_none_beyonce_FF.csv,28,cornish,p1,mc,fid4,none,post,61.277,85.101,25.041,13.974,55.39,42.912,23.229,125.811,35.297,61.277,85.101,25.041
mc_post_fid4_p1_CUI_largeMale_none_beyonce_FF.csv,27,CUI,p1,mc,fid4,none,post,207.08,84.824,26.099,25.633,48.051,56.056,10.142,126.59,31.186,207.08,84.824,26.099
mc_post_fid4_p2_ADAMS_largeMale_left_beyonce_FF.csv,69,ADAMS,p2,mc,fid4,left,post,156.4,0.023,5.683,8.248,95.3,92.083,44.271,25.102,34.973,156.4,0.023,5.683
mc_post_fid4_p2_BALLARD_largeMale_left_beyonce_FF.csv,70,BALLARD,p2,mc,fid4,left,post,165.708,221.231,5.882,13.074,107.036,85.898,33.566,25.094,35.117,165.708,221.231,5.882
mc_post_fid4_p2_BAO_largeMale_left_beyonce_FF.csv,73,BAO,p2,mc,fid4,left,post,163.909,221.198,5.816,9.343,97.429,93.594,38.029,22.162,38.966,163.909,221.198,5.816
mc_post_fid4_p2_cornish_largeMale_left_beyonce_FF.csv,41,cornish,p2,mc,fid4,left,post,164.688,221.542,6.261,5.141,140.81,55.783,34.589,34.437,26.156,164.688,221.542,6.261
mc_post_fid4_p2_CUI_largeMale_left_beyonce_FF.csv,48,CUI,p2,mc,fid4,left,post,192.239,221.1,5.753,14.954,126.381,69.778,27.35,21.898,37.356,192.239,221.1,5.753
mc_post_fid4_p3_ADAMS_largeMale_right_beyonce_FF.csv,19,ADAMS,p3,mc,fid4,right,post,1.052,0,22.826,1.868,254.119,24.57,18.303,0,0,1.052,300,22.826
mc_post_fid4_p3_BALLARD_largeMale_right_beyonce_FF.csv,16,BALLARD,p3,mc,fid4,right,post,0.772,0,22.66,1.068,258.819,21.094,18.151,0,0,0.772,300,22.66
mc_post_fid4_p3_BAO_largeMale_right_beyonce_FF.csv,18,BAO,p3,mc,fid4,right,post,0.251,0,22.529,2.403,253.448,25.36,18.538,0,0,0.251,300,22.529
mc_post_fid4_p3_cornish_largeMale_right_beyonce_FF.csv,7,cornish,p3,mc,fid4,right,post,1.182,0,23.306,1.033,270.99,6.005,20.59,0,0,1.182,300,23.306
mc_post_fid4_p3_CUI_largeMale_right_beyonce_FF.csv,10,CUI,p3,mc,fid4,right,post,1.406,0,22.496,1.863,264.428,15.75,16.553,0,0,1.406,300,22.496
mc_post_fid5_p1_ADAMS_largeMale_none_abigail_LL.csv,37,ADAMS,p1,mc,fid5,none,post,0.768,99.164,71.439,12.813,9.338,18.421,92.657,141.411,24.592,0.768,99.164,71.439
mc_post_fid5_p1_BALLARD_largeMale_none_abigail_LL.csv,44,BALLARD,p1,mc,fid5,none,post,2.233,99.13,71.368,13.612,10.411,18.152,90.058,138.839,26.695,2.233,99.13,71.368
mc_post_fid5_p1_BAO_largeMale_none_abigail_LL.csv,43,BAO,p1,mc,fid5,none,post,1.261,98.496,71.536,8.54,9.608,18.418,96.207,141.692,24.274,1.261,98.496,71.536
mc_post_fid5_p1_cornish_largeMale_none_abigail_LL.csv,23,cornish,p1,mc,fid5,none,post,6.086,99.141,72.352,2.035,9.869,19.595,98.064,149.381,14.97,6.086,99.141,72.352
mc_post_fid5_p1_CUI_largeMale_none_abigail_LL.csv,23,CUI,p1,mc,fid5,none,post,53.485,98.9,71.904,2.136,9.112,20.015,49.653,148.787,16.812,53.485,98.9,71.904
mc_post_fid5_p2_ADAMS_largeMale_right_abigail_LL.csv,35,ADAMS,p2,mc,fid5,right,post,0,1.081,29.394,5.069,13.979,20.822,0,215.198,43.786,300,1.081,29.394
mc_post_fid5_p2_BALLARD_largeMale_right_abigail_LL.csv,37,BALLARD,p2,mc,fid5,right,post,0,0.055,29.662,4.27,14.682,20.554,0,214.395,46.711,300,0.055,29.662
mc_post_fid5_p2_BAO_largeMale_right_abigail_LL.csv,37,BAO,p2,mc,fid5,right,post,0,1.263,29.558,5.074,14.713,20.052,0,213.251,45.647,300,1.263,29.558
mc_post_fid5_p2_cornish_largeMale_right_abigail_LL.csv,39,cornish,p2,mc,fid5,right,post,162.987,222.848,5.993,2.672,155.63,43.859,36.017,42.969,18.605,162.987,222.848,5.993
mc_post_fid5_p2_CUI_largeMale_right_abigail_LL.csv,23,CUI,p2,mc,fid5,right,post,0,2.164,29.629,3.204,16.817,20.018,0,224.698,33.099,300,2.164,29.629
mc_post_fid5_p3_ADAMS_largeMale_left_abigail_LL.csv,14,ADAMS,p3,mc,fid5,left,post,149.363,0.023,0,6.404,0,0,11.213,270.193,11.747,149.363,0.023,300
mc_post_fid5_p3_BALLARD_largeMale_left_abigail_LL.csv,14,BALLARD,p3,mc,fid5,left,post,149.797,0.036,0,6.673,0,0,10.944,270.781,10.946,149.797,0.036,300
mc_post_fid5_p3_BAO_largeMale_left_abigail_LL.csv,14,BAO,p3,mc,fid5,left,post,149.598,0.122,0,6.941,0,0,11.244,268.9,12.28,149.598,0.122,300
mc_post_fid5_p3_cornish_largeMale_left_abigail_LL.csv,11,cornish,p3,mc,fid5,left,post,150.644,5.031,0,8.239,0,0,9.411,270.418,6.179,150.644,5.031,300
mc_post_fid5_p3_CUI_largeMale_left_abigail_LL.csv,6,CUI,p3,mc,fid5,left,post,149.531,4.222,0,5.6,0,0,10.949,275.486,3.743,149.531,4.222,300
mc_post_fid6_p1_ADAMS_largeMale_none_beth_SS.csv,58,ADAMS,p1,mc,fid6,none,post,4.844,44.351,11.253,10.941,120.223,53.923,29.895,38.704,45.117,4.844,44.351,11.253
mc_post_fid6_p1_BALLARD_largeMale_none_beth_SS.csv,53,BALLARD,p1,mc,fid6,none,post,4.868,0.023,11.275,11.481,127.23,46.446,29.896,45.95,38.974,4.868,0.023,11.275
mc_post_fid6_p1_BAO_largeMale_none_beth_SS.csv,69,BAO,p1,mc,fid6,none,post,5.245,0.71,11.383,17.546,119.021,52.984,26.184,38.969,44.586,5.245,0.71,11.383
mc_post_fid6_p1_cornish_largeMale_none_beth_SS.csv,41,cornish,p1,mc,fid6,none,post,5.989,3.053,11.861,12.552,140.791,30.962,32.829,47.783,32.03,5.989,3.053,11.861
mc_post_fid6_p1_CUI_largeMale_none_beth_SS.csv,37,CUI,p1,mc,fid6,none,post,5.611,2.142,11.252,12.542,138.796,36.243,28.336,50.984,30.957,5.611,2.142,11.252
mc_post_fid6_p2_ADAMS_largeMale_right_beth_SS.csv,16,ADAMS,p2,mc,fid6,right,post,0,0,11.454,0,278.578,12.814,0,0,0,300,300,11.454
mc_post_fid6_p2_BALLARD_largeMale_right_beth_SS.csv,19,BALLARD,p2,mc,fid6,right,post,0,0,0.641,0,286.816,12.543,0,0,0,300,300,0.641
mc_post_fid6_p2_BAO_largeMale_right_beth_SS.csv,19,BAO,p2,mc,fid6,right,post,0,0,0.023,0,285.568,14.409,0,0,0,300,300,0.023
mc_post_fid6_p2_cornish_largeMale_right_beth_SS.csv,1,cornish,p2,mc,fid6,right,post,0,0,0.452,0,299.505,0,0,0,0,300,300,0.452
mc_post_fid6_p2_CUI_largeMale_right_beth_SS.csv,1,CUI,p2,mc,fid6,right,post,0,0,2.38,0,297.555,0,0,0,0,300,300,2.38
mc_post_fid6_p3_ADAMS_largeMale_left_beth_SS.csv,6,ADAMS,p3,mc,fid6,left,post,0,0,183.154,0,113.28,6.679,0,0,0,300,300,183.154
mc_post_fid6_p3_BALLARD_largeMale_left_beth_SS.csv,7,BALLARD,p3,mc,fid6,left,post,0,0,0.048,0,296.157,3.737,0,0,0,300,300,0.048
mc_post_fid6_p3_BAO_largeMale_left_beth_SS.csv,7,BAO,p3,mc,fid6,left,post,0,0,0.075,0,295.654,4.271,0,0,0,300,300,0.075
mc_post_fid6_p3_cornish_largeMale_left_beth_SS.csv,1,cornish,p3,mc,fid6,left,post,0,0,2.248,0,297.752,0,0,0,0,300,300,2.248
mc_post_fid6_p3_CUI_largeMale_left_beth_SS.csv,1,CUI,p3,mc,fid6,left,post,0,0,0.872,0,299.128,0,0,0,0,300,300,0.872
mc_post_fid7_p1_ADAMS_largeMale_none_bella_SS.csv,30,ADAMS,p1,mc,fid7,none,post,222.632,0.023,206.882,4.808,47.915,18.423,18.952,142.962,66.832,222.632,0.023,206.882
mc_post_fid7_p1_BALLARD_largeMale_none_bella_SS.csv,27,BALLARD,p1,mc,fid7,none,post,221.895,0.475,206.948,4.005,49.542,16.549,20.822,191.254,17.353,221.895,0.475,206.948
mc_post_fid7_p1_BAO_largeMale_none_bella_SS.csv,34,BAO,p1,mc,fid7,none,post,222.866,2.342,206.851,5.607,48.485,17.35,18.684,188.688,18.755,222.866,2.342,206.851
mc_post_fid7_p1_cornish_largeMale_none_bella_SS.csv,13,cornish,p1,mc,fid7,none,post,222.842,2.086,207.892,4.273,53.88,10.943,21.089,198.07,9.601,222.842,2.086,207.892
mc_post_fid7_p1_CUI_largeMale_none_bella_SS.csv,15,CUI,p1,mc,fid7,none,post,222.832,4.913,207.082,4.809,50.747,15.476,19.218,192.828,12.009,222.832,4.913,207.082
mc_post_fid7_p2_ADAMS_largeMale_right_bella_SS.csv,39,ADAMS,p2,mc,fid7,right,post,123.17,126.869,0.824,10.041,125.537,69.684,42.932,13.61,37.372,123.17,126.869,0.824
mc_post_fid7_p2_BALLARD_largeMale_right_bella_SS.csv,35,BALLARD,p2,mc,fid7,right,post,122.895,127.032,1.44,9.781,128.396,65.664,44.846,16.016,33.768,122.895,127.032,1.44
mc_post_fid7_p2_BAO_largeMale_right_bella_SS.csv,43,BAO,p2,mc,fid7,right,post,123.202,127.233,1.543,10.02,124.401,69.092,44.603,13.078,37.172,123.202,127.233,1.543
mc_post_fid7_p2_cornish_largeMale_right_bella_SS.csv,31,cornish,p2,mc,fid7,right,post,122.901,127.444,1.552,9.153,135.199,58.513,46.459,16.816,32.308,122.901,127.444,1.552
mc_post_fid7_p2_CUI_largeMale_right_bella_SS.csv,31,CUI,p2,mc,fid7,right,post,123.765,127.77,4.08,9.345,128.926,62.996,40.308,20.02,34.325,123.765,127.77,4.08
mc_post_fid7_p3_ADAMS_largeMale_left_bella_SS.csv,40,ADAMS,p3,mc,fid7,left,post,0.023,231.777,5.153,6.141,213.798,46.561,19.548,3.203,8.542,0.023,231.777,5.153
mc_post_fid7_p3_BALLARD_largeMale_left_bella_SS.csv,42,BALLARD,p3,mc,fid7,left,post,0.912,231.809,5.45,6.139,213.016,46.345,19.485,3.203,8.81,0.912,231.809,5.45
mc_post_fid7_p3_BAO_largeMale_left_bella_SS.csv,49,BAO,p3,mc,fid7,left,post,0.48,231.745,5.15,9.071,211.453,47.348,17.819,2.938,8.808,0.48,231.745,5.15
mc_post_fid7_p3_cornish_largeMale_left_bella_SS.csv,23,cornish,p3,mc,fid7,left,post,2.36,232.456,4.761,4.005,236.192,23.101,19.648,4.272,8.276,2.36,232.456,4.761
mc_post_fid7_p3_CUI_largeMale_left_bella_SS.csv,28,CUI,p3,mc,fid7,left,post,1.915,231.976,5.118,5.606,230.469,29.893,17.889,3.471,8.573,1.915,231.976,5.118
mc_post_fid8_p1_ADAMS_largeMale_none_blossom_INT.csv,43,ADAMS,p1,mc,fid8,none,post,0.023,37.706,94.865,38.879,15.205,76.329,94.837,8.809,65.918,0.023,37.706,94.865
mc_post_fid8_p1_BALLARD_largeMale_none_blossom_INT.csv,47,BALLARD,p1,mc,fid8,none,post,0.769,37.072,94.996,50.015,15.481,76.612,80.081,9.874,67.071,0.769,37.072,94.996
mc_post_fid8_p1_BAO_largeMale_none_blossom_INT.csv,51,BAO,p1,mc,fid8,none,post,0.023,38.676,94.997,57.79,14.95,75.807,76.249,8.007,67.078,0.023,38.676,94.997
mc_post_fid8_p1_cornish_largeMale_none_blossom_INT.csv,42,cornish,p1,mc,fid8,none,post,4.349,37.718,95.11,42.726,14.713,81.531,84.027,10.007,62.463,4.349,37.718,95.11
mc_post_fid8_p1_CUI_largeMale_none_blossom_INT.csv,42,CUI,p1,mc,fid8,none,post,8.582,37.405,95.064,31.889,13.614,89.413,78.198,10.677,67.535,8.582,37.405,95.064
mc_post_fid8_p2_ADAMS_largeMale_right_blossom_INT.csv,34,ADAMS,p2,mc,fid8,right,post,36.838,276.279,6.94,20.95,115.849,69.403,58.455,20.951,13.347,36.838,276.279,6.94
mc_post_fid8_p2_BALLARD_largeMale_right_blossom_INT.csv,37,BALLARD,p2,mc,fid8,right,post,37.07,276.444,7.175,25.837,114.715,68.335,56.324,20.085,14.681,37.07,276.444,7.175
mc_post_fid8_p2_BAO_largeMale_right_blossom_INT.csv,41,BAO,p2,mc,fid8,right,post,36.938,276.41,7.043,26.478,112.899,69.42,56.594,20.655,13.913,36.938,276.41,7.043
mc_post_fid8_p2_cornish_largeMale_right_blossom_INT.csv,26,cornish,p2,mc,fid8,right,post,42.224,277.193,3.953,27.439,131.669,48.403,53.747,22.725,13.551,42.224,277.193,3.953
mc_post_fid8_p2_CUI_largeMale_right_blossom_INT.csv,27,CUI,p2,mc,fid8,right,post,37.272,276.879,7.375,19.482,134.961,51.267,57.119,23.121,12.015,37.272,276.879,7.375
mc_post_fid8_p3_ADAMS_largeMale_left_blossom_INT.csv,3,ADAMS,p3,mc,fid8,left,post,0,0.113,0,0,0,0,0,299.019,0.801,300,0.113,300
mc_post_fid8_p3_BALLARD_largeMale_left_blossom_INT.csv,1,BALLARD,p3,mc,fid8,left,post,0,1.568,0,0,0,0,0,298.432,0,300,1.568,300
mc_post_fid8_p3_BAO_largeMale_left_blossom_INT.csv,3,BAO,p3,mc,fid8,left,post,0,0.152,0,0,0,0,0,298.246,1.602,300,0.152,300
mc_post_fid8_p3_cornish_largeMale_left_blossom_INT.csv,1,cornish,p3,mc,fid8,left,post,0,2.279,0,0,0,0,0,297.721,0,300,2.279,300
mc_post_fid8_p3_CUI_largeMale_left_blossom_INT.csv,1,CUI,p3,mc,fid8,left,post,0,1.436,0,0,0,0,0,298.564,0,300,1.436,300
mc_post_fid9_p1_ADAMS_largeMale_none_catalina_LS.csv,29,ADAMS,p1,mc,fid9,none,post,28.347,116.067,48.633,42.738,11.327,24.293,162.26,39.607,19.752,28.347,116.067,48.633
mc_post_fid9_p1_BALLARD_largeMale_none_catalina_LS.csv,29,BALLARD,p1,mc,fid9,none,post,28.445,116.266,48.732,44.475,12.362,24.56,159.361,39.775,18.949,28.445,116.266,48.732
mc_post_fid9_p1_BAO_largeMale_none_catalina_LS.csv,40,BAO,p1,mc,fid9,none,post,28.779,116.267,48.938,51.443,11.16,22.993,154.617,39.01,19.754,28.779,116.267,48.938
mc_post_fid9_p1_cornish_largeMale_none_catalina_LS.csv,28,cornish,p1,mc,fid9,none,post,29.659,117.948,49.946,43.543,11.412,17.961,165.202,42.195,18.992,29.659,117.948,49.946
mc_post_fid9_p1_CUI_largeMale_none_catalina_LS.csv,29,CUI,p1,mc,fid9,none,post,29.517,116.873,49.033,45.879,12.694,28.294,153.987,40.034,16.826,29.517,116.873,49.033
mc_post_fid9_p2_ADAMS_largeMale_left_catalina_LS.csv,25,ADAMS,p2,mc,fid9,left,post,19.425,23.996,0.023,5.337,4.721,22.96,171.07,30.695,64.866,19.425,23.996,0.023
mc_post_fid9_p2_BALLARD_largeMale_left_catalina_LS.csv,26,BALLARD,p2,mc,fid9,left,post,57.498,23.597,0.114,9.345,5.332,22.154,169.134,32.832,60.562,57.498,23.597,0.114
mc_post_fid9_p2_BAO_largeMale_left_catalina_LS.csv,34,BAO,p2,mc,fid9,left,post,57.933,23.768,0.506,13.383,3.473,23.49,165.47,30.695,62.461,57.933,23.768,0.506
mc_post_fid9_p2_cornish_largeMale_left_catalina_LS.csv,21,cornish,p2,mc,fid9,left,post,20.308,24.112,1.819,2.536,5.808,22.824,172.266,47.773,46.646,20.308,24.112,1.819
mc_post_fid9_p2_CUI_largeMale_left_catalina_LS.csv,18,CUI,p2,mc,fid9,left,post,58.164,23.731,0,5.602,0,22.755,169.507,29.635,66.185,58.164,23.731,300
mc_post_fid9_p3_ADAMS_largeMale_right_catalina_LS.csv,23,ADAMS,p3,mc,fid9,right,post,0.967,134.496,89.718,16.82,97.002,8.275,97.389,68.334,11.213,0.967,134.496,89.718
mc_post_fid9_p3_BALLARD_largeMale_right_catalina_LS.csv,24,BALLARD,p3,mc,fid9,right,post,0.962,134.429,89.585,16.28,97.201,8.01,97.433,69.169,10.945,0.962,134.429,89.585
mc_post_fid9_p3_BAO_largeMale_right_catalina_LS.csv,28,BAO,p3,mc,fid9,right,post,0.997,134.597,89.887,17.349,95.232,9.873,96.633,68.159,11.757,0.997,134.597,89.887
mc_post_fid9_p3_cornish_largeMale_right_catalina_LS.csv,18,cornish,p3,mc,fid9,right,post,0.407,135.208,90.531,16.108,97.19,5.177,100.434,72.94,7.744,0.407,135.208,90.531
mc_post_fid9_p3_CUI_largeMale_right_catalina_LS.csv,18,CUI,p3,mc,fid9,right,post,3.432,134.83,90.453,11.478,97.137,7.735,99.307,71.577,9.334,3.432,134.83,90.453
mc_pre_fid1_p1_JEW_largeMale_none_barbie_LL.csv,27,JEW,p1,mc,fid1,none,pre,6.258,37.959,3.856,6.937,169.94,14.415,43.783,52.147,11.411,6.258,37.959,3.856
mc_pre_fid1_p1_KALARIA_largeMale_none_barbie_LL.csv,29,KALARIA,p1,mc,fid1,none,pre,6.04,39.705,3.904,8.01,168.135,17.088,40.878,48.048,16.008,6.04,39.705,3.904
mc_pre_fid1_p1_KAR300TI_largeMale_none_barbie_LL.csv,41,KAR300TI,p1,mc,fid1,none,pre,6.503,38.373,4,15.75,161.576,22.673,32.837,48.344,18.02,6.503,38.373,4
mc_pre_fid1_p1_KUE_largeMale_none_barbie_LL.csv,35,KUE,p1,mc,fid1,none,pre,6.036,39.136,3.902,13.337,167.114,17.63,38.172,47.785,15.745,6.036,39.136,3.902
mc_pre_fid1_p1_lacy_largeMale_none_barbie_LL.csv,28,lacy,p1,mc,fid1,none,pre,6.138,38.238,4.003,9.498,167.87,17.447,39.004,46.32,18.53,6.138,38.238,4.003
mc_pre_fid1_p2_JEW_largeMale_left_barbie_LL.csv,37,JEW,p2,mc,fid1,left,pre,0,155.838,0.023,21.553,207.805,18.382,0,21.777,30.428,300,155.838,0.023
mc_pre_fid1_p2_KALARIA_largeMale_left_barbie_LL.csv,38,KALARIA,p2,mc,fid1,left,pre,246.238,155.75,0.462,25.62,204.407,20.025,0.534,19.618,29.334,246.238,155.75,0.462
mc_pre_fid1_p2_KAR300TI_largeMale_left_barbie_LL.csv,67,KAR300TI,p2,mc,fid1,left,pre,0,155.083,0.023,22.237,191.545,35.758,0,22.483,27.954,300,155.083,0.023
mc_pre_fid1_p2_KUE_largeMale_left_barbie_LL.csv,37,KUE,p2,mc,fid1,left,pre,0,155.518,0.023,24.427,207.917,17.146,0,21.876,28.611,300,155.518,0.023
mc_pre_fid1_p2_lacy_largeMale_left_barbie_LL.csv,33,lacy,p2,mc,fid1,left,pre,0,155.782,0.492,17.653,206.714,22.489,0,21.197,31.455,300,155.782,0.492
mc_pre_fid1_p3_JEW_largeMale_right_barbie_LL.csv,23,JEW,p3,mc,fid1,right,pre,0,0.548,299.949,19.646,0,14.114,0,242.815,22.826,300,0.548,299.949
mc_pre_fid1_p3_KALARIA_largeMale_right_barbie_LL.csv,23,KALARIA,p3,mc,fid1,right,pre,0,0.36,299.842,21.595,0,13.304,0,242.643,21.94,300,0.36,299.842
mc_pre_fid1_p3_KAR300TI_largeMale_right_barbie_LL.csv,67,KAR300TI,p3,mc,fid1,right,pre,0,0.023,299.586,21.575,0,13.634,0,221.4,42.954,300,0.023,299.586
mc_pre_fid1_p3_KUE_largeMale_right_barbie_LL.csv,23,KUE,p3,mc,fid1,right,pre,0,0.066,299.82,19.469,0,12.98,0,246.37,20.935,300,0.066,299.82
mc_pre_fid1_p3_lacy_largeMale_right_barbie_LL.csv,21,lacy,p3,mc,fid1,right,pre,0,0,299.184,19.14,0,12.531,0,249.882,17.631,300,0,299.184
mc_pre_fid10_p1_MAHMOUD_largeMale_none_alyssa_INT.csv,12,MAHMOUD,p1,mc,fid10,none,pre,13.427,3.02,24.91,5.605,3.999,8.813,6.408,259.074,16.078,13.427,3.02,24.91
mc_pre_fid10_p1_MARRONE_largeMale_none_alyssa_INT.csv,16,MARRONE,p1,mc,fid10,none,pre,32.669,3.306,25.196,6.94,4.004,8.274,5.341,256.89,18.507,32.669,3.306,25.196
mc_pre_fid10_p1_MARTINEZ_largeMale_none_alyssa_INT.csv,15,MARTINEZ,p1,mc,fid10,none,pre,34.84,3.874,25.232,6.942,4.268,8.277,3.739,257.154,16.81,34.84,3.874,25.232
mc_pre_fid10_p1_MOORE_largeMale_none_alyssa_INT.csv,18,MOORE,p1,mc,fid10,none,pre,34.348,3.384,25.01,8.278,4.269,8.543,3.47,255.446,19.488,34.348,3.384,25.01
mc_pre_fid10_p2_MAHMOUD_largeMale_right_alyssa_INT.csv,2,MAHMOUD,p2,mc,fid10,right,pre,0,1.551,0,0,0,0,0,298.305,0,300,1.551,300
